Model Year,Mfr Name,Car Brand,Carline,Engine Displacement,# Cylinders,Transmission,City FE,Highway FE,Combined FE,Air Aspiration Method,Transmission Description,# Gears,Drive Desc,Fuel Usage,Annual Fuel Cost,Carline Class Desc,Release Date,Stop/Start System,Gas Guzzler MPG,FE Rating,City CO2,Highway CO2,Combined CO2
2020,Jaguar Land Rover L,Land Rover,Range Rover Sport SVR,5,8,Auto(S8),15,20,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Standard SUV 4WD,15/07/2019 00:00,Y,21.3,2,612,453,540
2020,Jaguar Land Rover L,Land Rover,Range Rover SVA,5,8,Auto(S8),14,19,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Standard SUV 4WD,15/07/2019 00:00,Y,20.1,2,645,477,569
2020,Jaguar Land Rover L,Land Rover,Range Rover Sport MHEV,3,6,Auto(S8),19,24,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Standard SUV 4WD,06/07/2020 00:00,Y,,4,481,375,433
2021,Jaguar Land Rover L,Jaguar,F-TYPE Convertible,2,4,Auto(S8),23,30,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),1900,Two Seaters,18/02/2020 00:00,Y,34.5,5,386,296,346
2021,Jaguar Land Rover L,Jaguar,F-TYPE Coupe,2,4,Auto(S8),23,30,26,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),1900,Two Seaters,18/02/2020 00:00,Y,34.5,5,386,296,346
2021,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Two Seaters,24/02/2020 00:00,Y,24,3,571,369,481
2021,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Two Seaters,24/02/2020 00:00,Y,24,3,571,369,481
2021,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Convertible,3,6,Auto(S8),18,26,21,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Two Seaters,24/02/2020 00:00,Y,27.4,4,490,347,426
2021,Jaguar Land Rover L,Jaguar,F-TYPE S AWD Coupe,3,6,Auto(S8),18,26,21,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Two Seaters,24/02/2020 00:00,Y,27.4,4,490,347,426
2021,Jaguar Land Rover L,Jaguar,F-TYPE S Convertible,3,6,Auto(S8),19,27,22,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2200,Two Seaters,24/02/2020 00:00,Y,28.8,4,468,333,407
2021,Jaguar Land Rover L,Jaguar,F-TYPE S Coupe,3,6,Auto(S8),19,27,22,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2200,Two Seaters,24/02/2020 00:00,Y,28.8,4,468,333,407
2021,Jaguar Land Rover L,Jaguar,XE P250,2,4,Auto(S8),25,34,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),1750,Compact Cars,30/08/2020 00:00,Y,38.6,6,353,262,312
2021,Jaguar Land Rover L,Jaguar,XE P250 AWD,2,4,Auto(S8),24,34,28,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1750,Compact Cars,03/08/2020 00:00,Y,37.3,6,371,261,321
2021,Jaguar Land Rover L,Jaguar,XE P300 AWD,2,4,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1950,Compact Cars,03/08/2020 00:00,Y,33.6,5,404,292,354
2021,Jaguar Land Rover L,Jaguar,XF P250,2,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),1750,Midsize Cars,23/09/2020 00:00,Y,37.6,6,357,268,317
2021,Jaguar Land Rover L,Jaguar,XF P250 AWD,2,4,Auto(S8),23,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1900,Midsize Cars,23/09/2020 00:00,Y,35.1,5,384,277,336
2021,Jaguar Land Rover L,Jaguar,XF P300 AWD,2,4,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1950,Midsize Cars,23/09/2020 00:00,Y,33.3,5,402,291,352
2021,Jaguar Land Rover L,Jaguar,E-PACE,2,4,Auto(S9),20,26,23,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Small SUV 4WD,01/03/2021 00:00,Y,30.3,5,438,349,398
2021,Jaguar Land Rover L,Jaguar,E-PACE MHEV,2,4,Auto(S9),21,26,23,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Small SUV 4WD,24/02/2021 00:00,Y,30.3,5,429,350,394
2021,Jaguar Land Rover L,Jaguar,F-PACE,2,4,Auto(S8),22,27,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2050,Small SUV 4WD,24/08/2020 00:00,Y,31.8,5,392,333,365
2021,Jaguar Land Rover L,Jaguar,F-PACE P340 MHEV,3,6,Auto(S8),20,27,22,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Small SUV 4WD,01/01/2021 00:00,Y,29.5,4,455,336,402
2021,Jaguar Land Rover L,Jaguar,F-PACE P400 MHEV,3,6,Auto(S8),20,26,22,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Small SUV 4WD,01/01/2021 00:00,Y,29.1,4,458,343,406
2021,Jaguar Land Rover L,Jaguar,F-PACE SVR,5,8,Auto(S8),15,22,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Small SUV 4WD,11/01/2021 00:00,Y,22.8,3,585,415,508
2021,Jaguar Land Rover L,Land Rover,Discovery Sport,2,4,Auto(S9),19,23,20,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Small SUV 4WD,23/11/2020 00:00,Y,27.4,4,482,381,437
2021,Jaguar Land Rover L,Land Rover,Evoque,2,4,Auto(S9),20,27,22,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Small SUV 4WD,23/11/2020 00:00,Y,29.9,4,451,334,398
2021,Jaguar Land Rover L,Land Rover,Range Rover Velar,2,4,Auto(S8),20,26,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Small SUV 4WD,24/08/2020 00:00,Y,30,5,435,341,393
2021,Jaguar Land Rover L,Land Rover,Range Rover Velar,5,8,Auto(S8),15,20,17,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2850,Small SUV 4WD,01/09/2020 00:00,Y,22.5,3,574,434,511
2021,Jaguar Land Rover L,Land Rover,Range Rover Velar P340 MHEV,3,6,Auto(S8),20,26,22,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Small SUV 4WD,11/01/2021 00:00,Y,29.6,4,447,341,399
2021,Jaguar Land Rover L,Land Rover,Range Rover Velar P400 MHEV,3,6,Auto(S8),19,25,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Small SUV 4WD,11/01/2021 00:00,Y,27.5,4,478,362,426
2021,Jaguar Land Rover L,Land Rover,Defender 110,2,4,Auto(S8),17,20,18,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Standard SUV 4WD,01/01/2021 00:00,Y,24.1,3,536,438,492
2021,Jaguar Land Rover L,Land Rover,Defender 110 MHEV,3,6,Auto(S8),17,22,19,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2550,Standard SUV 4WD,07/09/2020 00:00,Y,26.3,3,507,406,462
2021,Jaguar Land Rover L,Land Rover,Defender 90,2,4,Auto(S8),18,21,19,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2550,Standard SUV 4WD,01/01/2021 00:00,Y,24.8,3,499,425,466
2021,Jaguar Land Rover L,Land Rover,Defender 90 MHEV,3,6,Auto(S8),17,22,19,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2550,Standard SUV 4WD,07/09/2020 00:00,Y,26.3,3,507,406,462
2021,Jaguar Land Rover L,Land Rover,Discovery,2,4,Auto(S8),19,22,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Standard SUV 4WD,25/01/2021 00:00,Y,28,4,462,403,436
2021,Jaguar Land Rover L,Land Rover,Discovery MHEV,3,6,Auto(S8),18,24,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Standard SUV 4WD,25/01/2021 00:00,Y,28.7,4,486,373,435
2021,Jaguar Land Rover L,Land Rover,Range Rover,3,6,Auto(S8),22,28,24,Turbocharged,Semi-Automatic,8,4-Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",1900,Standard SUV 4WD,05/10/2020 00:00,Y,,5,458,355,412
2021,Jaguar Land Rover L,Land Rover,Range Rover,5,8,Auto(S8),16,21,18,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Standard SUV 4WD,18/05/2020 00:00,Y,23.6,3,544,426,491
2021,Jaguar Land Rover L,Land Rover,Range Rover LWB,5,8,Auto(S8),16,21,18,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2700,Standard SUV 4WD,18/05/2020 00:00,Y,23.6,3,544,426,491
2021,Jaguar Land Rover L,Land Rover,Range Rover LWB SVA,5,8,Auto(S8),13,19,15,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),3250,Standard SUV 4WD,18/05/2020 00:00,Y,19.4,2,674,479,587
2021,Jaguar Land Rover L,Land Rover,Range Rover MHEV,3,6,Auto(S8),18,23,20,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Standard SUV 4WD,18/09/2020 00:00,Y,,4,501,385,449
2021,Jaguar Land Rover L,Land Rover,Range Rover Sport,3,6,Auto(S8),22,28,24,Turbocharged,Semi-Automatic,8,4-Wheel Drive,"Diesel, ultra low sulfur (15 ppm, maximum)",1900,Standard SUV 4WD,08/06/2020 00:00,Y,,5,458,355,412
2021,Jaguar Land Rover L,Land Rover,Range Rover Sport,5,8,Auto(S8),17,22,19,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2550,Standard SUV 4WD,18/05/2020 00:00,Y,24.6,3,529,402,472
2021,Jaguar Land Rover L,Land Rover,Range Rover Sport MHEV,3,6,Auto(S8),19,24,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Standard SUV 4WD,17/08/2020 00:00,Y,,4,481,375,433
2021,Jaguar Land Rover L,Land Rover,Range Rover Sport SVR,5,8,Auto(S8),15,20,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Standard SUV 4WD,18/05/2020 00:00,Y,21.3,2,612,453,540
2021,Jaguar Land Rover L,Land Rover,Range Rover SVA,5,8,Auto(S8),14,19,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Standard SUV 4WD,18/05/2020 00:00,Y,20.1,2,645,477,569
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Conv,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Two Seaters,16/07/2021 00:00,Y,24,3,571,369,481
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Coupe,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Two Seaters,16/07/2021 00:00,Y,24,3,571,369,481
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Convertible,5,8,Auto(S8),17,24,19,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2350,Two Seaters,09/07/2021 00:00,Y,25.3,4,536,367,460
2022,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Coupe,5,8,Auto(S8),17,24,19,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2350,Two Seaters,09/07/2021 00:00,Y,25.3,4,536,367,460
2022,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Two Seaters,11/06/2021 00:00,Y,24,3,571,369,481
2022,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Two Seaters,11/06/2021 00:00,Y,24,3,571,369,481
2022,Jaguar Land Rover L,Jaguar,XF P250,2,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),1600,Midsize Cars,25/10/2021 00:00,Y,38.1,6,357,268,317
2022,Jaguar Land Rover L,Jaguar,XF P250 AWD,2,4,Auto(S8),23,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1700,Midsize Cars,25/10/2021 00:00,Y,35.6,5,384,277,336
2022,Jaguar Land Rover L,Jaguar,XF P300 AWD,2,4,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1750,Midsize Cars,25/10/2021 00:00,Y,33.8,5,402,291,352
2022,Jaguar Land Rover L,Jaguar,E-PACE,2,4,Auto(S9),20,26,23,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1900,Small SUV 4WD,19/07/2021 00:00,Y,30.3,5,438,349,398
2022,Jaguar Land Rover L,Jaguar,E-PACE MHEV,2,4,Auto(S9),21,26,23,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1900,Small SUV 4WD,19/07/2021 00:00,Y,30.3,5,429,350,394
2022,Jaguar Land Rover L,Jaguar,F-PACE,2,4,Auto(S8),22,27,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1850,Small SUV 4WD,25/10/2021 00:00,Y,31.8,5,392,333,365
2022,Jaguar Land Rover L,Jaguar,F-PACE P340 MHEV,3,6,Auto(S8),20,27,22,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2000,Small SUV 4WD,29/11/2021 00:00,Y,29.5,5,455,336,402
2022,Jaguar Land Rover L,Jaguar,F-PACE P400 MHEV,3,6,Auto(S8),19,26,22,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2000,Small SUV 4WD,26/11/2021 00:00,Y,28.8,5,459,346,408
2022,Jaguar Land Rover L,Jaguar,F-PACE SVR,5,8,Auto(S8),15,21,17,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2600,Small SUV 4WD,04/10/2021 00:00,Y,22.7,3,585,415,509
2022,Jaguar Land Rover L,Land Rover,Discovery Sport,2,4,Auto(S9),19,23,20,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Small SUV 4WD,12/07/2021 00:00,Y,27.4,4,482,381,437
2022,Jaguar Land Rover L,Land Rover,Range Rover Evoque,2,4,Auto(S9),20,27,22,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2000,Small SUV 4WD,12/07/2021 00:00,Y,29.9,5,451,334,398
2022,Jaguar Land Rover L,Land Rover,Range Rover Evoque MHEV,2,4,Auto(S9),21,26,23,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1900,Small SUV 4WD,03/09/2021 00:00,Y,30.4,5,430,348,393
2022,Jaguar Land Rover L,Land Rover,Range Rover Velar,2,4,Auto(S8),20,26,23,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),1900,Small SUV 4WD,25/10/2021 00:00,Y,30,5,435,341,393
2022,Jaguar Land Rover L,Land Rover,Range Rover Velar P340 MHEV,3,6,Auto(S8),20,26,22,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2000,Small SUV 4WD,26/11/2021 00:00,Y,29.6,5,447,341,399
2022,Jaguar Land Rover L,Land Rover,Range Rover Velar P400 MHEV,3,6,Auto(S8),19,25,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Small SUV 4WD,26/11/2021 00:00,Y,27.5,4,478,362,426
2022,Jaguar Land Rover L,Land Rover,Defender 110,2,4,Auto(S8),17,20,18,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Standard SUV 4WD,30/04/2021 00:00,Y,24.1,3,536,438,492
2022,Jaguar Land Rover L,Land Rover,Defender 110,5,8,Auto(S8),14,19,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2750,Standard SUV 4WD,23/04/2021 00:00,Y,20.6,3,628,484,563
2022,Jaguar Land Rover L,Land Rover,Defender 110 MHEV,3,6,Auto(S8),17,22,19,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2350,Standard SUV 4WD,19/04/2021 00:00,Y,26.3,4,507,406,462
2022,Jaguar Land Rover L,Land Rover,Defender 90,2,4,Auto(S8),18,21,19,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2350,Standard SUV 4WD,30/04/2021 00:00,Y,25.6,4,499,425,466
2022,Jaguar Land Rover L,Land Rover,Defender 90,5,8,Auto(S8),15,19,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2750,Standard SUV 4WD,19/04/2021 00:00,Y,21.2,3,605,472,545
2022,Jaguar Land Rover L,Land Rover,Defender 90 MHEV,3,6,Auto(S8),17,22,19,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2350,Standard SUV 4WD,19/04/2021 00:00,Y,26.3,4,507,406,462
2022,Jaguar Land Rover L,Land Rover,Discovery,2,4,Auto(S8),19,22,21,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,30/04/2021 00:00,Y,28,4,462,403,436
2022,Jaguar Land Rover L,Land Rover,Discovery MHEV,3,6,Auto(S8),18,24,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,07/05/2021 00:00,Y,28.7,4,486,373,435
2022,Jaguar Land Rover L,Land Rover,New Range Rover,4.4,8,Auto(S8),16,21,18,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Standard SUV 4WD,28/03/2022 00:00,Y,23.6,3,576,425,508
2022,Jaguar Land Rover L,Land Rover,New Range Rover LWB,4.4,8,Auto(S8),16,21,18,Turbocharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Standard SUV 4WD,28/03/2022 00:00,Y,23.5,3,575,419,505
2022,Jaguar Land Rover L,Land Rover,New Range Rover P360 LWB MHEV,3,6,Auto(S8),18,26,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,18/03/2022 00:00,Y,27.5,4,495,344,427
2022,Jaguar Land Rover L,Land Rover,New Range Rover P360 MHEV,3,6,Auto(S8),18,26,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,18/03/2022 00:00,Y,27.5,4,495,344,427
2022,Jaguar Land Rover L,Land Rover,New Range Rover P400 LWB MHEV,3,6,Auto(S8),18,26,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,18/03/2022 00:00,Y,27.5,4,495,344,427
2022,Jaguar Land Rover L,Land Rover,New Range Rover P400 MHEV,3,6,Auto(S8),18,26,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,18/03/2022 00:00,Y,27.5,4,495,344,427
2022,Jaguar Land Rover L,Land Rover,Range Rover,5,8,Auto(S8),16,21,18,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Standard SUV 4WD,16/08/2021 00:00,Y,23.6,3,544,426,491
2022,Jaguar Land Rover L,Land Rover,Range Rover LWB,5,8,Auto(S8),16,21,18,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2450,Standard SUV 4WD,16/08/2021 00:00,Y,23.6,3,544,426,491
2022,Jaguar Land Rover L,Land Rover,Range Rover LWB SVA,5,8,Auto(S8),13,19,15,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2950,Standard SUV 4WD,16/08/2021 00:00,Y,19.4,2,674,479,587
2022,Jaguar Land Rover L,Land Rover,Range Rover P360 MHEV,3,6,Auto(S8),18,23,20,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Standard SUV 4WD,16/08/2021 00:00,Y,27.7,4,501,385,449
2022,Jaguar Land Rover L,Land Rover,Range Rover P400 MHEV,3,6,Auto(S8),18,23,20,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Standard SUV 4WD,16/08/2021 00:00,Y,27.7,4,501,385,449
2022,Jaguar Land Rover L,Land Rover,Range Rover Sport,5,8,Auto(S8),17,22,19,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2350,Standard SUV 4WD,23/04/2021 00:00,Y,24.4,4,530,405,474
2022,Jaguar Land Rover L,Land Rover,Range Rover Sport P360 MHEV,3,6,Auto(S8),19,24,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,23/04/2021 00:00,Y,28.7,4,481,375,433
2022,Jaguar Land Rover L,Land Rover,Range Rover Sport P400 MHEV,3,6,Auto(S8),19,24,21,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Standard SUV 4WD,23/04/2021 00:00,Y,28.7,4,481,375,433
2022,Jaguar Land Rover L,Land Rover,Range Rover Sport SVR,5,8,Auto(S8),15,20,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2750,Standard SUV 4WD,23/04/2021 00:00,Y,21.3,3,612,453,540
2022,Jaguar Land Rover L,Land Rover,Range Rover SVA,5,8,Auto(S8),14,19,16,Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2750,Standard SUV 4WD,16/08/2021 00:00,Y,20.1,3,645,477,569
2023,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Conv,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Two Seaters,28/02/2022 00:00,Y,24,4,571,369,481
2023,Jaguar Land Rover L,Jaguar,F-TYPE P450 AWD R-Dynamic Coupe,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Two Seaters,28/02/2022 00:00,Y,24,4,571,369,481
2023,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Convertible,5,8,Auto(S8),17,24,19,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2900,Two Seaters,28/02/2022 00:00,Y,25.3,4,536,367,460
2023,Jaguar Land Rover L,Jaguar,F-TYPE P450 RWD Coupe,5,8,Auto(S8),17,24,19,Supercharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),2900,Two Seaters,28/02/2022 00:00,Y,25.3,4,536,367,460
2023,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Convertible,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Two Seaters,28/02/2022 00:00,Y,24,4,571,369,481
2023,Jaguar Land Rover L,Jaguar,F-TYPE R AWD Coupe,5,8,Auto(S8),16,24,18,Supercharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),3050,Two Seaters,28/02/2022 00:00,Y,24,4,571,369,481
2023,Jaguar Land Rover L,Jaguar,XF P250,2,4,Auto(S8),25,33,28,Turbocharged,Semi-Automatic,8,"2-Wheel Drive, Rear",Gasoline (Premium Unleaded Recommended),1950,Midsize Cars,20/06/2022 00:00,Y,38.1,6,357,268,317
2023,Jaguar Land Rover L,Jaguar,XF P250 AWD,2,4,Auto(S8),23,32,26,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2100,Midsize Cars,20/06/2022 00:00,Y,35.6,5,384,277,336
2023,Jaguar Land Rover L,Jaguar,XF P300 AWD,2,4,Auto(S8),22,30,25,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2200,Midsize Cars,20/06/2022 00:00,Y,33.8,5,402,291,352
2023,Jaguar Land Rover L,Jaguar,E-PACE,2,4,Auto(S9),20,26,23,Turbocharged,Semi-Automatic,9,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2400,Small SUV 4WD,28/03/2022 00:00,Y,30.3,5,438,349,398
2023,Jaguar Land Rover L,Jaguar,F-PACE,2,4,Auto(S8),22,27,24,Turbocharged,Semi-Automatic,8,All Wheel Drive,Gasoline (Premium Unleaded Recommended),2300,Small SUV 4WD,20/06/2022 00:00,Y,31.8,5,392,333,365
2023,Jaguar Land Rover L,Jaguar,F-PACE P340 MHEV,3,6,Auto(S8),20,27,22,Turbocharged+Supercharged,Semi-Automatic,8,4-Wheel Drive,Gasoline (Premium Unleaded Recommended),2500,Small SUV 4WD,20/06/2022 00:00,Y,29.5,5,455,336,402
